"transaction_id","transaction_date","customer_id","amount"
1704,"2012-04-09",417,6.53
1705,"2015-07-07",417,7.22
1706,"2012-08-26",417,0.28
1707,"2010-08-16",418,12.22
1708,"2012-02-06",418,13.17
1709,"2014-07-06",419,3.32
1710,"2015-04-13",420,9.18
1711,"2015-01-26",421,6.36
1712,"2015-11-26",421,16.16
1713,"2015-12-30",421,4.28
1714,"2014-03-24",422,6.93
1715,"2015-12-24",422,7.42
1716,"2014-08-14",422,16.89
1717,"2015-08-18",423,1.13
1718,"2015-11-03",423,1.07
1719,"2015-10-28",424,16.2
1720,"2010-03-27",425,1.79
1721,"2010-09-13",426,19.67
1722,"2014-10-17",426,1.62
1723,"2015-11-12",426,2.28
1724,"2013-11-07",426,6.13
1725,"2013-12-13",426,27.51
1726,"2013-10-27",426,13.69
1727,"2012-05-29",426,15.43
1728,"2015-12-07",427,6.31
1729,"2012-10-08",428,1.96
1730,"2013-11-01",428,6.87
1731,"2014-10-25",428,6.09
1732,"2015-05-21",428,6.05
1733,"2012-12-26",428,4.17
1734,"2010-01-04",429,3.27
1735,"2010-11-06",429,1.37
1736,"2011-12-30",429,3.58
1737,"2011-02-26",429,9.98
1738,"2014-06-18",429,19.49
1739,"2013-07-10",429,6.54
1740,"2011-10-07",429,4.66
1741,"2013-08-28",429,1.91
1742,"2015-11-13",429,0.9
1743,"2014-10-29",429,7.34
1744,"2010-06-15",429,2.63
1745,"2011-02-02",430,5.32
1746,"2012-05-21",430,13.69
1747,"2015-09-24",431,1.19
1748,"2010-10-19",432,17.23
1749,"2013-04-04",432,8.25
1750,"2012-04-16",432,3.32
1751,"2015-12-08",432,4.04
1752,"2011-04-11",432,3.31
1753,"2014-09-15",432,22.36
1754,"2011-06-30",432,10.52
1755,"2015-09-28",433,0.33
1756,"2013-01-27",434,11.11
1757,"2013-12-11",434,13.84
1758,"2014-06-03",435,12.85
1759,"2015-12-04",435,3.26
1760,"2012-06-25",436,7.28
1761,"2011-08-12",437,12.81
1762,"2012-01-03",437,15.72
1763,"2012-03-12",437,5.11
1764,"2015-01-22",437,5.23
1765,"2015-06-30",437,6.91
1766,"2014-08-07",437,11.26
1767,"2012-11-10",437,17.35
1768,"2014-04-28",437,5.99
1769,"2012-08-28",437,9.03
1770,"2011-09-08",437,1.79
1771,"2011-08-14",437,12.43
1772,"2014-11-23",437,12.93
1773,"2012-10-23",437,2.53
1774,"2010-08-01",438,17.96
1775,"2012-08-18",438,1.17
1776,"2014-04-17",438,21.42
1777,"2014-03-14",438,18.92
1778,"2014-10-06",439,1.16
1779,"2015-05-25",439,6.25
1780,"2015-02-07",439,0.55
1781,"2014-10-13",439,3.86
1782,"2015-07-12",439,8.68
1783,"2015-08-05",439,0.91
1784,"2015-03-23",440,8.87
1785,"2010-07-26",441,12.21
1786,"2012-12-21",441,1.6
1787,"2011-01-19",441,0.37
1788,"2012-11-23",441,7.87
1789,"2015-04-07",441,23.13
1790,"2014-01-02",442,0.62
1791,"2015-11-12",442,2.78
1792,"2015-08-29",443,2.54
1793,"2011-02-18",444,4.21
1794,"2014-06-21",444,12.35
1795,"2011-09-09",444,6.87
1796,"2015-05-10",444,14.53
1797,"2014-03-29",445,17.38
1798,"2015-04-03",445,3.58
1799,"2012-01-23",446,2.76
1800,"2015-03-28",446,9.91
1801,"2013-04-07",446,0.25
1802,"2010-10-14",447,20.81
1803,"2014-06-09",447,6.32
1804,"2010-12-12",447,7.54
1805,"2011-10-13",447,9.48
1806,"2015-02-05",447,11.51
1807,"2014-05-17",447,12.49
1808,"2014-04-07",447,5.1
1809,"2014-02-03",448,17.45
1810,"2015-10-31",448,7.18
1811,"2014-04-29",448,9.67
1812,"2015-12-27",448,6.64
1813,"2014-04-12",448,1.45
1814,"2012-08-02",449,9.52
1815,"2015-07-31",449,4.56
1816,"2012-04-11",450,12.11
1817,"2013-11-22",450,20.52
1818,"2014-02-22",450,2.47
1819,"2014-12-03",450,7.15
1820,"2015-01-27",450,10.14
1821,"2015-11-04",450,6.9
1822,"2014-10-13",451,0.34
1823,"2014-12-21",451,13.11
1824,"2015-01-21",451,27.67
1825,"2015-08-06",452,0.82
1826,"2015-02-13",453,7.61
1827,"2011-08-05",454,1.58
1828,"2012-01-30",454,16.87
1829,"2015-11-21",454,0.8
1830,"2012-05-09",454,2.33
1831,"2015-03-06",454,8.97
1832,"2012-06-16",454,9.34
1833,"2011-02-24",455,9.55
1834,"2014-11-09",455,13.51
1835,"2010-06-13",456,12.55
1836,"2014-09-11",456,6.82
1837,"2015-03-19",456,17.01
1838,"2013-12-19",457,15.75
1839,"2014-07-22",457,3.91
1840,"2014-03-03",457,4.79
1841,"2013-03-08",458,5.18
1842,"2014-07-11",458,11.34
1843,"2014-02-18",458,1.26
1844,"2014-02-21",459,4
1845,"2013-06-04",460,4.84
1846,"2014-02-27",460,12.35
1847,"2013-07-18",460,14.33
1848,"2015-01-21",460,1.97
1849,"2015-08-23",460,9.63
1850,"2014-05-29",460,0.11
1851,"2015-08-12",460,8.84
1852,"2013-11-06",460,8.4
1853,"2014-04-18",460,14.48
1854,"2013-01-10",461,0.35
1855,"2013-12-22",461,0.48
1856,"2015-05-23",461,1.63
1857,"2015-03-04",461,1.56
1858,"2010-05-20",462,8.16
1859,"2011-11-29",462,4.88
1860,"2011-04-10",462,8.59
1861,"2014-05-05",462,2.68
1862,"2011-11-15",462,4.32
1863,"2011-06-17",462,15.44
1864,"2011-03-07",462,1.35
1865,"2014-10-17",462,4.75
1866,"2013-06-13",462,2.63
1867,"2012-04-10",462,5.93
1868,"2010-09-23",462,11.05
1869,"2012-11-01",463,19.96
1870,"2013-01-16",463,7.93
1871,"2012-11-05",463,14.31
1872,"2015-07-12",463,19.24
1873,"2014-07-14",463,1.59
1874,"2014-04-14",463,0.08
1875,"2013-01-10",463,2.25
1876,"2012-01-31",464,11.35
1877,"2014-05-28",464,2.65
1878,"2013-12-25",464,7.7
1879,"2015-02-17",464,5.29
1880,"2013-08-27",464,7.17
1881,"2013-11-12",464,7
1882,"2013-04-27",464,5.06
1883,"2015-01-14",464,4.7
1884,"2010-07-12",465,6.48
1885,"2013-05-03",465,1.56
1886,"2014-03-16",465,16.99
1887,"2012-04-16",465,2.14
1888,"2013-04-20",465,5.2
1889,"2014-05-03",466,18.15
1890,"2014-10-25",466,18.87
1891,"2014-06-06",466,10.78
1892,"2015-09-01",466,19.8
1893,"2014-08-10",466,1.19
1894,"2014-12-23",466,5.55
1895,"2014-08-06",466,10.16
1896,"2015-06-24",466,8.39
1897,"2014-08-20",466,5.22
1898,"2015-11-07",466,20.73
1899,"2011-06-03",467,6.86
1900,"2014-04-30",467,12.52
1901,"2015-08-11",467,7.38
1902,"2013-11-19",468,16.33
1903,"2015-02-23",468,5.43
1904,"2014-07-11",468,10.61
1905,"2015-11-23",468,10.6
1906,"2015-09-17",468,1.06
1907,"2015-08-23",468,23.46
1908,"2013-11-23",468,9.96
1909,"2013-12-06",469,6.94
1910,"2010-05-05",470,19.41
1911,"2010-05-27",471,13.27
1912,"2011-04-21",471,7.09
1913,"2012-03-17",471,9.11
1914,"2013-12-22",471,9.35
1915,"2012-11-14",471,6.73
1916,"2015-07-15",472,7.15
1917,"2012-12-25",473,0.17
1918,"2014-05-09",473,0.41
1919,"2014-04-16",473,2.11
1920,"2014-03-12",473,2.69
1921,"2013-07-02",473,16.52
1922,"2013-12-16",474,20.93
1923,"2015-03-19",474,7.88
1924,"2014-05-16",474,6.28
1925,"2015-01-26",474,9.18
1926,"2014-07-13",474,13.89
1927,"2014-07-15",474,7.06
1928,"2015-06-11",474,2.11
1929,"2014-06-17",474,11.63
1930,"2015-12-02",474,6.61
1931,"2015-07-24",474,8.35
1932,"2013-06-17",475,13.09
1933,"2015-06-29",475,14.23
1934,"2014-12-28",475,5.84
1935,"2011-04-12",476,1.95
1936,"2012-09-12",476,7.45
1937,"2013-11-25",476,15.56
1938,"2011-09-09",476,12.24
1939,"2012-01-02",476,1.85
1940,"2010-04-05",477,9.16
1941,"2010-04-23",477,19.77
1942,"2012-11-23",478,4.97
1943,"2015-04-14",478,7.29
1944,"2014-03-25",478,18.52
1945,"2013-11-27",478,10.45
1946,"2014-08-03",478,0.62
1947,"2014-02-05",478,16.52
1948,"2011-10-24",479,3.9
1949,"2013-06-16",479,9.93
1950,"2014-11-16",480,8.03
1951,"2015-02-16",480,1.61
1952,"2011-06-01",481,7.03
1953,"2015-05-05",481,1.22
1954,"2013-05-05",481,5.05
1955,"2013-07-21",481,0.18
1956,"2013-05-09",481,5.03
1957,"2014-05-14",481,10.45
1958,"2014-02-09",482,24
1959,"2011-03-04",483,0.39
1960,"2013-12-13",483,17.19
1961,"2014-08-12",483,0.1
1962,"2013-05-31",484,3.05
1963,"2015-07-03",484,6.71
1964,"2015-02-01",484,16.5
1965,"2015-06-30",484,1.11
1966,"2014-07-22",485,16.32
1967,"2015-03-30",485,2.25
1968,"2015-11-07",485,10.53
1969,"2014-07-23",485,8.14
1970,"2015-03-14",485,1.19
1971,"2012-01-25",486,5.44
1972,"2014-02-16",486,19.27
1973,"2014-02-11",487,1.3
1974,"2015-02-08",487,3.31
1975,"2014-07-13",487,24.86
1976,"2015-10-14",487,2.02
1977,"2015-08-17",488,6.59
1978,"2013-08-20",489,6.44
1979,"2012-01-18",490,21.91
1980,"2012-03-08",490,14.68
1981,"2013-09-17",490,0.12
1982,"2015-02-17",490,7.59
1983,"2013-05-25",490,1.98
1984,"2013-05-05",490,10.59
1985,"2013-08-20",491,10.44
1986,"2014-09-26",492,7.68
1987,"2015-09-08",492,0.84
1988,"2014-11-08",492,12.97
1989,"2015-04-19",492,13.85
1990,"2015-05-24",492,0.8
1991,"2015-02-27",492,2.71
1992,"2015-10-04",492,10.02
1993,"2010-03-19",493,2.35
1994,"2011-05-04",493,16.93
1995,"2011-01-12",493,2.15
1996,"2013-07-20",493,8.66
1997,"2012-10-17",493,11.73
1998,"2015-04-18",493,4.26
1999,"2015-05-31",494,7.91
2000,"2014-09-17",495,7.41
2001,"2014-10-23",495,3.29
2002,"2015-09-11",495,5.6
2003,"2015-09-18",495,0.2
2004,"2014-12-24",495,2.07
2005,"2010-02-16",496,13.54
2006,"2015-03-26",497,5.77
2007,"2015-11-19",497,10.31
2008,"2012-12-20",498,10.81
2009,"2015-12-17",498,6.72
2010,"2014-04-01",498,17.89
2011,"2014-01-02",498,7.28
2012,"2014-08-29",499,4.19
2013,"2015-01-19",499,5
2014,"2015-03-31",499,6.28
2015,"2014-07-13",500,11.24
2016,"2013-10-07",501,14.4
2017,"2010-06-01",502,2.9
2018,"2011-02-08",502,15.75
2019,"2012-01-18",502,4.56
2020,"2011-11-18",502,3.8
2021,"2011-05-10",502,23.25
2022,"2012-12-08",502,3.11
2023,"2012-01-28",503,5.86
2024,"2014-09-14",503,3.14
2025,"2014-07-04",504,0.94
2026,"2015-12-02",504,10.53
2027,"2015-03-20",504,14.88
2028,"2012-01-30",505,3.28
2029,"2013-02-23",505,2.45
2030,"2012-04-07",505,1.66
2031,"2015-01-28",505,5.31
2032,"2015-05-28",506,10.55
2033,"2010-09-28",507,4.59
2034,"2013-10-23",507,7.26
2035,"2013-07-29",507,6.88
2036,"2012-11-12",507,3.14
2037,"2013-02-10",507,10.1
2038,"2013-02-08",507,7.34
2039,"2015-10-26",507,4.6
2040,"2012-07-01",507,0.7
2041,"2011-01-25",507,9.41
2042,"2015-03-22",507,11.02
2043,"2012-04-28",507,3.92
2044,"2012-11-20",507,14.58
2045,"2013-06-22",507,2.21
2046,"2013-07-16",508,5.95
2047,"2014-10-22",508,1.55
2048,"2014-07-07",508,3.18
2049,"2014-08-18",508,0.1
2050,"2010-03-12",509,9.23
2051,"2011-04-10",509,4.17
2052,"2013-08-16",509,14.77
2053,"2012-03-17",509,7.1
2054,"2014-07-12",509,2.85
2055,"2015-12-05",509,16.15
2056,"2013-01-17",510,25.65
2057,"2013-12-23",510,12.77
2058,"2012-12-27",511,3.63
2059,"2013-07-04",511,2.22
2060,"2015-08-11",511,1.73
2061,"2013-09-16",511,10.57
2062,"2013-06-07",511,0.11
2063,"2012-11-26",512,8.78
2064,"2014-03-27",512,26.33
2065,"2015-12-25",512,18.36
2066,"2015-07-28",512,16.3
2067,"2015-07-27",513,2.35
2068,"2015-10-15",514,1.96
2069,"2015-10-30",514,21.22
2070,"2015-11-16",514,24.79
2071,"2010-08-09",515,2.91
2072,"2014-03-19",516,10.61
2073,"2015-07-25",516,8.31
2074,"2015-10-04",516,5.71
2075,"2015-10-21",516,7.51
2076,"2014-12-01",516,0.54
2077,"2014-10-28",516,14.5
2078,"2014-05-14",516,4.46
2079,"2013-10-13",517,7.01
2080,"2015-02-02",517,12.61
2081,"2014-06-09",517,1.14
2082,"2015-10-07",517,10.41
2083,"2014-12-01",517,15.23
2084,"2013-12-30",518,5.11
2085,"2012-10-17",519,11.26
2086,"2015-02-09",520,4.48
2087,"2015-08-12",520,4.09
2088,"2015-02-11",521,8.97
2089,"2015-05-20",521,10.29
2090,"2014-10-03",522,0.64
2091,"2015-02-01",522,13.87
2092,"2015-11-27",522,14.5
2093,"2014-10-18",522,15.72
2094,"2015-11-25",522,3.6
2095,"2015-04-27",523,4.36
2096,"2010-08-16",524,6.7
2097,"2014-02-10",525,16.71
2098,"2015-04-10",525,21.41
2099,"2015-12-19",525,6.34
2100,"2014-02-11",525,3.71
2101,"2014-07-09",526,1.91
2102,"2013-01-16",527,4.46
2103,"2015-10-05",527,5.1
2104,"2015-03-26",527,12.29
2105,"2015-09-13",527,4.21
2106,"2014-03-17",527,0.22
2107,"2015-11-24",527,12.12
2108,"2013-12-27",528,0.4
2109,"2015-07-07",528,4.62
2110,"2015-09-16",528,2.7
2111,"2015-04-08",528,8.03
2112,"2013-06-19",529,4.3
2113,"2014-07-10",529,2.8
2114,"2014-12-24",529,2.4
2115,"2014-09-12",530,1.1
2116,"2015-04-19",530,7.15
2117,"2011-10-14",531,10.45
2118,"2012-10-12",531,6.66
2119,"2015-03-18",531,11.88
2120,"2014-07-29",532,2.17
2121,"2010-03-31",533,14.16
2122,"2015-12-21",533,17.63
2123,"2014-04-10",533,14.58
2124,"2013-02-18",533,14.83
2125,"2015-04-03",533,3.23
2126,"2010-12-27",533,5.18
2127,"2015-02-14",533,15.04
2128,"2012-08-28",533,17.53
2129,"2010-07-04",533,9.88
2130,"2012-01-20",533,8.01
2131,"2015-01-21",533,13.95
2132,"2012-02-10",533,20.36
2133,"2011-06-10",533,6.84
2134,"2015-10-02",533,2.99
2135,"2014-07-02",533,11.23
2136,"2014-12-14",533,12.23
2137,"2013-08-29",533,0.03
2138,"2012-04-29",533,2.5
2139,"2013-08-02",534,6.83
2140,"2014-06-08",534,1.62
2141,"2015-01-19",534,6.81
2142,"2015-10-01",534,7.62
2143,"2014-02-02",534,5.91
2144,"2015-04-06",534,1.16
2145,"2014-09-08",535,10.01
2146,"2015-10-06",536,12.21
2147,"2010-12-09",537,3.15
2148,"2012-08-04",537,8.58
2149,"2011-06-24",537,0.61
2150,"2011-01-23",537,3.15
2151,"2011-08-22",537,5.49
2152,"2011-11-15",537,4.82
2153,"2011-07-01",537,25.88
2154,"2011-10-05",537,2.53
2155,"2015-10-22",538,4.16
2156,"2012-08-06",539,0.36
2157,"2013-03-03",539,10.31
2158,"2013-03-26",540,15.16
2159,"2013-07-30",541,11.15
2160,"2014-01-31",541,8.52
2161,"2014-10-05",541,11.19
2162,"2015-03-31",541,0.48
2163,"2015-10-23",541,10.03
2164,"2015-07-04",541,3.33
2165,"2015-06-28",541,5.12
2166,"2014-12-03",541,8.24
2167,"2014-11-11",542,11.38
2168,"2012-11-18",543,0.22
2169,"2014-03-19",543,10.11
2170,"2013-03-27",543,16.96
2171,"2014-10-25",543,2.29
2172,"2014-03-31",543,17.91
2173,"2015-03-11",544,0.01
2174,"2011-11-17",545,4.68
2175,"2011-03-18",546,5.57
2176,"2011-02-11",547,6.71
2177,"2013-09-11",547,11.29
2178,"2010-08-19",548,12.82
2179,"2011-01-06",548,1.5
2180,"2012-11-13",548,16.45
2181,"2013-06-30",549,1.21
2182,"2013-11-26",549,3.98
2183,"2015-05-21",549,0.59
2184,"2015-04-14",549,11.28
2185,"2014-12-06",549,1.43
2186,"2013-07-01",549,12.53
2187,"2015-10-20",549,13.3
2188,"2015-04-22",550,16.08
2189,"2011-04-08",551,4.01
2190,"2014-03-02",551,2.74
2191,"2013-03-01",551,28.31
2192,"2012-12-12",551,12.39
2193,"2011-07-08",551,0.93
2194,"2015-10-08",552,10.66
2195,"2015-10-17",553,7.03
2196,"2014-07-07",554,11.06
2197,"2015-07-15",554,16.64
2198,"2015-06-14",554,4.74
2199,"2014-08-07",554,3.55
2200,"2015-06-05",555,3.5
2201,"2010-12-27",556,10.33
2202,"2013-03-27",556,0.62
2203,"2013-05-06",556,1.04
2204,"2014-10-19",556,9.31
2205,"2013-08-17",556,10.51
2206,"2015-12-03",557,9.09
2207,"2013-04-03",558,7.92
2208,"2014-01-31",558,4.62
2209,"2013-05-09",558,6.79
2210,"2015-08-27",558,2.72
2211,"2015-09-29",558,20.98
2212,"2014-11-21",559,1.83
2213,"2012-02-13",560,5.35
2214,"2012-02-19",560,13.04
2215,"2015-11-11",560,8.64
2216,"2015-10-07",561,0.46
2217,"2012-12-14",562,5.67
2218,"2013-06-29",562,6.7
2219,"2011-01-30",563,5.62
2220,"2011-05-09",563,16.09
2221,"2014-06-14",564,17.85
2222,"2014-04-21",565,0.33
2223,"2010-06-02",566,20.04
2224,"2012-04-23",566,16.11
2225,"2014-02-03",566,1.3
2226,"2012-03-09",566,7.14
2227,"2010-11-30",566,20.27
2228,"2015-03-07",566,7.86
2229,"2012-02-22",566,4.31
2230,"2011-06-26",566,11.18
2231,"2010-12-10",566,7.17
2232,"2012-06-03",566,10.68
2233,"2014-11-14",566,8.77
2234,"2013-12-18",567,7.12
2235,"2014-06-21",567,6.66
2236,"2014-06-18",567,0.12
2237,"2014-07-08",567,5.79
2238,"2014-06-01",568,7.49
2239,"2014-06-19",568,5.9
2240,"2014-12-20",568,5.07
2241,"2014-11-22",568,2.81
2242,"2015-12-11",568,1.04
2243,"2010-01-28",569,27.85
2244,"2015-10-31",569,10.17
2245,"2014-03-29",569,6.17
2246,"2013-12-16",569,15.66
2247,"2012-07-09",569,10.83
2248,"2010-12-19",569,4.59
2249,"2010-04-02",569,17.97
2250,"2012-03-15",570,9.5
2251,"2012-05-14",570,3.52
2252,"2012-06-10",570,0.43
2253,"2014-01-13",570,1.99
2254,"2015-09-04",570,18.38
2255,"2013-03-05",570,0.13
2256,"2014-06-16",570,7.84
2257,"2013-02-12",570,11.4
2258,"2015-07-20",570,7.63
2259,"2015-05-25",570,3.32
2260,"2013-06-15",570,0.88
2261,"2011-11-12",571,8.57
2262,"2014-07-08",571,1.04
2263,"2012-11-14",571,18.4
2264,"2013-02-27",571,14.27
2265,"2011-11-18",571,5.98
2266,"2014-07-28",571,2.78
2267,"2014-08-20",571,22.85
2268,"2015-02-02",571,8.56
2269,"2012-04-10",571,7.73
2270,"2014-07-04",572,16.58
2271,"2013-04-13",573,32.81
2272,"2014-01-11",573,9.71
2273,"2013-07-20",573,2.48
2274,"2014-10-21",573,6.16
2275,"2013-09-12",573,14.45
2276,"2015-02-14",573,4.67
2277,"2015-11-16",574,10.43
2278,"2014-09-03",575,6.95
2279,"2013-03-12",576,7.1
2280,"2013-09-13",576,7.98
2281,"2013-11-13",577,18.19
2282,"2015-01-10",577,11.5
2283,"2013-10-07",578,2.48
2284,"2014-01-17",578,7.07
2285,"2014-05-13",578,4.41
2286,"2014-03-17",579,9.92
2287,"2015-04-06",579,9.21
2288,"2014-08-05",579,6.11
2289,"2015-04-24",579,6.83
2290,"2011-02-12",580,5.41
2291,"2011-06-15",580,4
2292,"2013-02-10",581,7.18
2293,"2015-12-09",581,4.33
2294,"2013-12-03",582,1.67
2295,"2014-07-26",582,3.86
2296,"2014-04-18",582,8.61
2297,"2015-03-19",582,0.75
2298,"2015-04-16",582,7.25
2299,"2014-05-26",582,11.69
2300,"2014-07-29",583,9.19
2301,"2010-08-12",584,15.57
2302,"2013-04-20",584,10.47
2303,"2012-11-24",584,19.26
2304,"2015-02-23",585,1.73
2305,"2015-11-27",585,1.77
2306,"2015-10-09",585,9.29
2307,"2015-12-16",585,14.87
2308,"2015-03-19",585,25.5
2309,"2015-06-05",585,5.55
2310,"2012-01-13",586,8.33
2311,"2012-06-04",586,16.68
2312,"2013-07-26",586,2.18
2313,"2014-12-17",587,6.72
2314,"2015-03-01",587,0.44
2315,"2014-08-17",588,1.82
2316,"2015-05-11",588,14.02
2317,"2011-08-22",589,12.4
2318,"2013-03-21",589,12.14
2319,"2015-01-08",589,11.15
2320,"2012-02-07",589,0.67
2321,"2014-06-03",589,4.47
2322,"2011-09-23",590,8.56
2323,"2014-04-29",590,8.09
2324,"2015-08-31",590,15.79
2325,"2014-02-11",590,6.85
2326,"2012-02-04",590,2.33
2327,"2013-12-12",590,7.84
2328,"2012-01-12",591,1.76
2329,"2011-11-28",592,3.8
2330,"2015-05-12",592,2.59
2331,"2012-05-04",592,2.62
2332,"2014-09-01",592,0.28
2333,"2013-12-25",592,2.75
2334,"2012-08-06",592,6.84
2335,"2011-11-04",593,9.34
2336,"2015-07-20",593,0.37
2337,"2013-04-09",593,10.84
2338,"2013-06-10",594,3.09
2339,"2014-01-31",594,18.85
2340,"2014-05-24",594,3.86
2341,"2011-06-24",595,8.41
2342,"2013-11-01",595,4.94
2343,"2013-12-08",595,7.39
2344,"2013-11-15",595,3.61
2345,"2012-10-19",596,5.69
2346,"2013-03-22",596,8.71
2347,"2012-08-26",597,0.72
2348,"2015-04-19",597,19.83
2349,"2014-05-04",597,9.09
2350,"2015-08-30",597,4.84
2351,"2015-11-02",597,9.47
2352,"2014-12-28",597,3.35
2353,"2014-05-04",597,0.88
2354,"2015-02-03",597,8.65
2355,"2015-08-11",598,11.37
2356,"2015-09-03",598,5.37
2357,"2015-09-20",598,17.95
2358,"2015-09-09",598,14.27
2359,"2011-07-02",599,6.49
2360,"2011-11-11",600,2.22
2361,"2013-08-17",601,0.08
2362,"2013-10-26",602,11.85
2363,"2015-08-10",602,0.71
2364,"2014-10-30",602,8.54
2365,"2014-12-17",602,7.47
2366,"2015-07-03",603,8.51
2367,"2014-02-03",604,9.68
2368,"2012-04-24",605,2.24
2369,"2014-08-21",605,7.36
2370,"2015-01-19",605,7.81
2371,"2011-02-27",606,5.23
2372,"2013-10-28",606,8.19
2373,"2011-09-14",606,1.18
2374,"2014-12-29",606,10.95
2375,"2012-12-01",606,8.05
2376,"2011-09-25",606,11.19
2377,"2011-06-08",606,5.08
2378,"2013-01-13",606,0.3
2379,"2012-02-04",606,5.76
2380,"2010-03-16",607,18.28
2381,"2011-04-09",607,5.64
2382,"2014-07-23",607,13.97
2383,"2013-11-30",607,4.31
2384,"2012-10-15",607,10.98
2385,"2012-09-02",607,12.68
2386,"2014-10-13",608,7.03
2387,"2010-04-25",609,7.92
2388,"2011-05-15",609,16.29
2389,"2015-09-13",609,4.88
2390,"2013-03-08",609,3.54
2391,"2013-11-17",610,13.27
2392,"2014-11-13",610,0.23
2393,"2012-12-17",611,8.18
2394,"2013-01-14",611,18.8
2395,"2014-07-13",611,5.57
2396,"2014-04-09",611,0.39
2397,"2014-07-31",611,1.65
2398,"2015-07-25",612,18.31
2399,"2015-01-20",613,4.36
2400,"2015-03-13",613,9.62
2401,"2015-03-06",613,16.67
2402,"2015-04-03",613,9.61
2403,"2010-05-29",614,8.45
2404,"2014-05-07",614,17.03
2405,"2013-07-10",614,10.08
2406,"2013-04-26",614,2.06
2407,"2013-01-19",614,0.57
2408,"2015-07-07",614,4.92
2409,"2013-03-15",614,9.3
2410,"2015-09-26",614,4.72
2411,"2015-03-08",615,14.83
2412,"2015-09-19",616,14.35
2413,"2011-07-11",617,5.22
2414,"2012-09-30",617,6.7
2415,"2013-05-09",617,4.71
2416,"2011-09-21",617,0.33
2417,"2011-07-29",617,6.21
2418,"2015-05-18",618,22.6
2419,"2015-01-01",619,4.95
2420,"2015-10-24",619,16.72
2421,"2015-09-28",619,25.09
2422,"2014-05-21",620,2.62
2423,"2015-12-06",620,0.24
2424,"2014-12-14",620,5.84
2425,"2010-04-12",621,11.45
2426,"2011-12-23",621,6.74
2427,"2012-03-24",621,6.93
2428,"2013-09-25",621,1.32
2429,"2011-02-27",621,15.57
2430,"2011-04-08",621,12.86
2431,"2010-07-04",622,6.77
2432,"2015-04-21",622,9.76
2433,"2013-01-07",622,7.96
2434,"2010-11-17",622,3.84
2435,"2015-02-10",622,1.6
2436,"2014-09-15",622,4.8
2437,"2012-10-08",622,4.71
2438,"2010-08-28",622,0.16
2439,"2014-12-24",622,8.97
2440,"2015-03-30",622,7.49
2441,"2011-01-17",622,4.41
2442,"2014-05-19",622,1.26
2443,"2015-01-08",622,0.27
2444,"2015-01-19",622,12.42
2445,"2014-08-12",622,7.31
2446,"2010-11-04",622,0.11
2447,"2011-12-08",623,5.57
2448,"2012-07-01",623,9.58
2449,"2013-08-26",623,6.92
2450,"2012-08-09",623,8.05
2451,"2015-03-22",623,0.72
2452,"2012-04-02",623,6.47
2453,"2013-02-11",623,21.16
2454,"2013-02-16",624,9.97
2455,"2013-04-06",624,19.48
2456,"2011-05-09",625,0.66
2457,"2015-04-07",625,13.51
2458,"2012-03-23",625,4.25
2459,"2014-06-27",625,3.75
2460,"2014-07-17",625,12.99
2461,"2012-10-27",625,4.44
2462,"2012-11-02",626,10.06
2463,"2015-05-26",626,24.86
2464,"2013-07-08",626,5.97
2465,"2015-07-27",626,1.45
2466,"2014-12-16",626,4.09
2467,"2014-03-16",626,7.5
2468,"2012-02-26",627,8.54
2469,"2012-08-03",627,14.19
2470,"2013-11-10",627,11.71
2471,"2012-07-17",627,27.29
2472,"2012-12-17",627,13.99
2473,"2015-02-23",628,9.29
2474,"2012-09-10",629,11.03
2475,"2014-02-20",629,1.78
2476,"2014-10-27",629,6.74
2477,"2015-11-11",629,20.13
2478,"2015-12-13",629,6.1
2479,"2013-05-07",629,12.07
2480,"2012-10-03",629,4.72
2481,"2011-09-01",630,14.27
2482,"2013-02-21",630,7.41
2483,"2010-03-04",631,1.89
2484,"2011-03-29",632,2.38
2485,"2012-06-16",632,8.78
2486,"2012-05-11",632,4.9
2487,"2011-06-14",632,22.61
2488,"2011-07-13",632,36.94
2489,"2013-01-27",632,9.58
2490,"2012-04-22",632,9.72
2491,"2011-08-20",632,6.55
2492,"2011-12-06",632,4.67
2493,"2011-06-23",632,7
2494,"2012-06-27",632,0.11
2495,"2012-06-18",632,6.11
2496,"2010-07-20",633,1.08
2497,"2010-08-26",633,3.27
2498,"2013-03-21",634,3.28
2499,"2014-04-19",634,4.9
2500,"2010-02-23",635,5.09
2501,"2015-03-11",635,4.68
2502,"2011-11-25",635,17.02
2503,"2014-06-05",635,8.45
2504,"2010-09-11",635,9.22
2505,"2015-12-27",635,0.06
2506,"2010-10-03",635,11.59
2507,"2012-11-29",636,16.23
2508,"2015-01-18",636,3.48
2509,"2013-02-07",636,0.01
2510,"2014-09-01",636,3.56
2511,"2015-06-04",636,7.4
2512,"2011-09-15",637,6.41
2513,"2013-06-07",637,23.05
2514,"2014-09-03",637,0.81
2515,"2012-06-02",638,4.74
2516,"2013-11-06",638,12.85
2517,"2015-08-11",638,18.17
2518,"2012-06-21",638,2.22
2519,"2013-12-08",638,3.83
2520,"2013-05-16",638,8.07
2521,"2015-07-28",638,12.98
2522,"2011-12-27",639,17.35
2523,"2014-03-14",639,10.71
2524,"2015-03-30",639,3.8
2525,"2014-05-01",639,3.49
